醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5935051867,惠祐藥局,苗栗縣頭份市中正路１６５號,120.9103,24.68682,(037)668933,羅氏家用新冠病毒抗原自我檢測套組,89,2022/10/25 10:13:02,防疫快篩販賣時段：9:00起（周日中午起休息）
5935051929,仁方藥局,苗栗縣頭份市自強路１５０巷２－５號１樓,120.907,24.68785,(037)687238,羅氏家用新冠病毒抗原自我檢測套組,96,2022/10/25 10:13:02,正常營業AM08:00-PM10:00
5935051938,吉品藥局,苗栗縣頭份市中正路９號,120.9065,24.68438,(037)676898,羅氏家用新冠病毒抗原自我檢測套組,207,2022/10/25 10:13:02,口罩07:00起發放，發完為止。如有更動不另行通知
5935051947,森品藥局,苗栗縣頭份市建國路２段１５０、１５２、１５６號,120.9032,24.69653,(037)672378,羅氏家用新冠病毒抗原自我檢測套組,1158,2022/10/25 10:13:02,營業時間：9:00-22:30
5935051965,頭份瑞士藥局,苗栗縣頭份市建國路二段１００號,120.9046,24.69693,(037)683841,羅氏家用新冠病毒抗原自我檢測套組,747,2022/10/25 10:13:02,無
5935051983,日康藥局,苗栗縣頭份市中央路４０２號１樓,120.8995,24.69356,(037)660061,羅氏家用新冠病毒抗原自我檢測套組,149,2022/10/25 10:13:02,快篩全天候供應，可於營業時間內至藥局領用及購買
5935051992,躍獅祐民藥局,苗栗縣頭份市信義路４５４號１樓,120.8958,24.69637,(037)669387,羅氏家用新冠病毒抗原自我檢測套組,257,2022/10/25 10:13:02,無
5935052006,懷恩中西藥局,苗栗縣頭份市建國路１２８號１樓,120.9099,24.69584,(037)683981,羅氏家用新冠病毒抗原自我檢測套組,252,2022/10/25 10:13:02,營業時間:0730-2300
5935060053,鴻輝大藥局,苗栗縣後龍鎮北龍里中華路６４－１號,120.7879,24.61557,(037)721952,羅氏家用新冠病毒抗原自我檢測套組,204,2022/10/25 10:13:02,AM07:50~PM10:00
5935061425,懷信中西藥局,苗栗縣後龍鎮中山路１０３號,120.7906,24.61415,(037)724618,羅氏家用新冠病毒抗原自我檢測套組,323,2022/10/25 10:13:02,快篩即日起，調整為營業時間0800開始販售，售完為止。
5935061434,千江大藥局,苗栗縣後龍鎮忠孝路５９號,120.7908,24.61298,(037)037728208,羅氏家用新冠病毒抗原自我檢測套組,230,2022/10/25 10:13:02,無
5935061452,後龍藥局,苗栗縣後龍鎮中山路２０９號１樓,120.7931,24.6127,(037)723660,羅氏家用新冠病毒抗原自我檢測套組,341,2022/10/25 10:13:02,快篩實名制，每天16:00開始販售，售完為止。
5935071172,健安藥局,苗栗縣卓蘭鎮上新里上新七之１１號,120.8297,24.30834,(04)25899617,羅氏家用新冠病毒抗原自我檢測套組,117,2022/10/25 10:13:02,每日開門開賣快篩試劑售完為止星期日晚上休息
5935071216,萊恩藥局,苗栗縣卓蘭鎮上新里上新7之1號,120.83,24.30719,(04)25899369,羅氏家用新冠病毒抗原自我檢測套組,60,2022/10/25 10:13:02,快篩販賣時段：開門就賣
5935071243,卓蘭千百岳大藥局,苗栗縣卓蘭鎮中山路８２號,120.8264,24.31205,(04)25895473,羅氏家用新冠病毒抗原自我檢測套組,481,2022/10/25 10:13:02,快篩試劑健保卡購買份／500元及6歲以下健保卡領取快篩試劑。
5935071252,國良藥局,苗栗縣卓蘭鎮中山路１１１號１樓,120.8259,24.31214,(042)5899578,羅氏家用新冠病毒抗原自我檢測套組,147,2022/10/25 10:13:02,每天14:00準時販售快篩喔，賣完為止!
5935071261,林大藥局,苗栗縣卓蘭鎮中正路３２號,120.8254,24.31074,(042)5891630,羅氏家用新冠病毒抗原自我檢測套組,75,2022/10/25 10:13:02,營業即開始販售快篩。若現場有領藥作業將優先處理，請見諒，謝謝:）
5935081169,景元藥局,苗栗縣大湖鄉中正路９７號,120.8664,24.42265,(037)996465,羅氏家用新冠病毒抗原自我檢測套組,141,2022/10/25 10:13:02,不限時段，售完為止
5935090015,永信藥局,苗栗縣公館鄉館中村榮光街１６號,120.8271,24.50226,(037)223597,羅氏家用新冠病毒抗原自我檢測套組,302,2022/10/25 10:13:02,每日早上8:30開始販售快篩
5935091156,信安藥局,苗栗縣公館鄉大同路７８號,120.8281,24.50026,(037)237849,羅氏家用新冠病毒抗原自我檢測套組,107,2022/10/25 10:13:02,無
5935091245,芳鄰藥局,苗栗縣公館鄉玉泉村玉泉３６８之１１號,120.8267,24.50749,(037)223727,羅氏家用新冠病毒抗原自我檢測套組,494,2022/10/25 10:13:02,快篩販賣時段：14:00~售完
5935091272,杏中藥局,苗栗縣公館鄉館東村５鄰大同路１７４號,120.8283,24.50236,(037)232611,羅氏家用新冠病毒抗原自我檢測套組,140,2022/10/25 10:13:02,快篩販賣時段：早上9:30~售完
5935100025,仁興藥局,苗栗縣銅鑼鄉銅鑼村中正路９７號,120.7868,24.48602,(037)983792,羅氏家用新冠病毒抗原自我檢測套組,50,2022/10/25 10:13:02,快篩販賣時段：07:00-售完
5935120027,裕祥藥局,苗栗縣頭屋鄉頭屋村尖豐路８５號,120.8522,24.57524,(037)253553,羅氏家用新冠病毒抗原自我檢測套組,134,2022/10/25 10:13:02,快篩試劑:星期1~5早上8:30分開始，六.日早上9點開始，
5935130023,民享藥局,苗栗縣三義鄉廣盛村中正路１４７之３號,120.772,24.41316,(037)871498,羅氏家用新冠病毒抗原自我檢測套組,405,2022/10/25 10:13:02,口罩販賣時段：早上7點開始到售完
5935131075,安康藥局,苗栗縣三義鄉廣盛中正路１１４號,120.7698,24.41377,(037)875958,羅氏家用新冠病毒抗原自我檢測套組,233,2022/10/25 10:13:02,實名制快篩早上8:20開始銷售，售完快篩地圖會歸零
5936010020,合裕藥局,臺中市豐原區合作街９６－１號,120.708,24.2396,(04)25238988,羅氏家用新冠病毒抗原自我檢測套組,124,2022/10/25 10:13:02,無
5936010039,裕安藥局,臺中市豐原區南陽路南陽市場１１號,120.7239,24.24718,(04)25223494,羅氏家用新冠病毒抗原自我檢測套組,127,2022/10/25 10:13:02,每日早上8:00開始販售
5936010146,信惠藥局,臺中市豐原區豐田里田心路二段２２５號,120.722,24.23906,(04)25263861,羅氏家用新冠病毒抗原自我檢測套組,281,2022/10/25 10:13:02,週一至週六上午7:30左右開始發售.週日8:00
5936010155,春輝堂藥局,臺中市豐原區北陽里豐東路２２０巷１７號,120.732,24.24929,(04)25280086,羅氏家用新冠病毒抗原自我檢測套組,74,2022/10/25 10:13:02,無
5936010244,惠生藥局,臺中市豐原區社皮里中正路９１８號,120.6996,24.24913,(04)25225760,羅氏家用新冠病毒抗原自我檢測套組,46,2022/10/25 10:13:02,早上8點30分開始販售快篩試劑售完為止
5936010379,瑞輝藥局,臺中市豐原區西勢里西安街５６號,120.7136,24.24937,(04)25262821,羅氏家用新冠病毒抗原自我檢測套組,289,2022/10/25 10:13:02,每日早上8:00開賣
5936010422,謝藥局,臺中市豐原區葫蘆里市前街２３號,120.7155,24.24891,(04)25221812,羅氏家用新冠病毒抗原自我檢測套組,75,2022/10/25 10:13:02,上午7:35開賣 （在法國麵包店對面）
5936010486,輝生藥局,臺中市豐原區鐮村路４１１號,120.7223,24.22695,(04)25379563,羅氏家用新冠病毒抗原自我檢測套組,102,2022/10/25 10:13:02,防疫口罩販售時段早上07:00
5936010628,協安大藥局,臺中市豐原區府前街６３號,120.7184,24.24957,(04)25200808,羅氏家用新冠病毒抗原自我檢測套組,3,2022/10/25 10:13:02,無
5936010780,復生藥局,臺中市豐原區田心路２段２６９號,120.7226,24.23821,(04)25261803,羅氏家用新冠病毒抗原自我檢測套組,526,2022/10/25 10:13:02,營業時間９：００～２１：３０，實名制快篩全日販售
5936010888,惠笙大藥局,臺中市豐原區三民路１８０號,120.7184,24.25345,(04)25279912,羅氏家用新冠病毒抗原自我檢測套組,266,2022/10/25 10:13:02,無
5936012088,安效藥局,臺中市豐原區西安里西勢路１１４巷３２號,120.7074,24.24539,(04)25269086,羅氏家用新冠病毒抗原自我檢測套組,72,2022/10/25 10:13:02,口罩代售時間，2／12不代售，（星期四，星期日不代售）下午2:00-2:30排隊購買
5936012097,林芳泉藥局,臺中市豐原區中正路二二八號,120.7173,24.25196,(04)25222308,羅氏家用新冠病毒抗原自我檢測套組,41,2022/10/25 10:13:02,每日 9:30 排隊方式販售。
5936012113,錦堂藥局,臺中市豐原區中正路１０６號,120.7208,24.25202,(04)25229969,羅氏家用新冠病毒抗原自我檢測套組,149,2022/10/25 10:13:02,早上 9:00 開始販售
5936012140,美日藥局,臺中市豐原區三民路１８８號１樓,120.7181,24.25348,(04)25228490,羅氏家用新冠病毒抗原自我檢測套組,1256,2022/10/25 10:13:02,早上8:00販售（如貨運延遲則改為14:00）
5936012337,恆安大藥局,臺中市豐原區忠孝街４６號,120.7166,24.25276,(04)25226700,羅氏家用新冠病毒抗原自我檢測套組,161,2022/10/25 10:13:02,星期日下午及晚上店休
5936012515,中正藥局,臺中市豐原區中正路１８６號,120.7186,24.25187,(04)25298379,羅氏家用新冠病毒抗原自我檢測套組,104,2022/10/25 10:13:02,無
5936012551,豐原福倫藥局,臺中市豐原區中正路２９６號,120.7156,24.25173,(04)25276618,羅氏家用新冠病毒抗原自我檢測套組,292,2022/10/25 10:13:02,實名制快篩販賣時段：下午2：00起
5936012560,進安藥局,臺中市豐原區西勢路１１５號,120.7085,24.24521,(04)25262681,羅氏家用新冠病毒抗原自我檢測套組,291,2022/10/25 10:13:02,周一至周日早上8:00開始發售快篩，售完為止
5936012677,誠品藥局,臺中市豐原區中山路３４９號,120.715,24.24902,(04)25120495,羅氏家用新冠病毒抗原自我檢測套組,53,2022/10/25 10:13:02,無
5936020035,劉藥局,臺中市東勢區東安里豐勢路４７６號,120.8285,24.25689,(04)25873198,羅氏家用新冠病毒抗原自我檢測套組,87,2022/10/25 10:13:02,無
5936020080,仁生藥局,臺中市東勢區東安里豐勢路４２１號,120.8286,24.25644,(04)25872245,羅氏家用新冠病毒抗原自我檢測套組,65,2022/10/25 10:13:02,以實際到貨為準*開始販售*售完為止！ （13:00-15:00 休息）週日有庫存會持續販售，均以現場為準！
5936020115,東生藥局,臺中市東勢區中寧里豐勢路４９１號,120.8279,24.258,(04)25873647,羅氏家用新冠病毒抗原自我檢測套組,103,2022/10/25 10:13:02,周一至周日上午9:00至12:00販售
5936021327,千百岳大藥局,臺中市東勢區豐勢路８５號１樓,120.8312,24.24891,(04)25887639,羅氏家用新冠病毒抗原自我檢測套組,580,2022/10/25 10:13:02,周一至周日早上8:40販售。若有時間異動，詳情關注FB:千百岳大藥局
5936021363,小太陽藥局,臺中市東勢區豐勢路４１２之１、４１６號１樓,120.8292,24.25525,(04)25773481,羅氏家用新冠病毒抗原自我檢測套組,174,2022/10/25 10:13:02,早上7:30開始販售，週日公休
5936030095,青三藥局,臺中市大甲區青三路１２巷３８號,120.6473,24.40635,(04)26817301,羅氏家用新冠病毒抗原自我檢測套組,306,2022/10/25 10:13:02,無
5936030479,上慧藥局,臺中市大甲區順天路３４２號,120.6271,24.35031,(04)26873515,羅氏家用新冠病毒抗原自我檢測套組,20,2022/10/25 10:13:02,星期一至星期六 早上8:30開始販賣防疫口罩
5936031583,日南藥局,臺中市大甲區通天路１７８之１號,120.6547,24.38114,(04)26816949,羅氏家用新冠病毒抗原自我檢測套組,135,2022/10/25 10:13:02,111／10／08，111／10／10（上午+下午+晚上）正常上班
5936031707,大甲福倫藥局,臺中市大甲區蔣公路２０２號,120.6207,24.34682,(04)26765518,羅氏家用新冠病毒抗原自我檢測套組,252,2022/10/25 10:13:02,實名制快篩早上8點開賣
5936040021,持田健保藥局,臺中市清水區鰲峰路24號,120.5742,24.26938,(04)26229133,羅氏家用新冠病毒抗原自我檢測套組,397,2022/10/25 10:13:02,週一至週六早上8:30準時開始販售. 售完為止.
5936040135,德厚藥局,臺中市清水區慷榔里慷榔２街５０號,121.4874,25.07275,(04)26560733,羅氏家用新冠病毒抗原自我檢測套組,81,2022/10/25 10:13:02,實名制快篩試劑於週一至週日早上08:00販售（一人一卡售完為止）
5936040171,親民大藥局,臺中市清水區鎮北街６１號,120.5747,24.26881,(04)26226012,羅氏家用新冠病毒抗原自我檢測套組,143,2022/10/25 10:13:02,星期一至星期日，上午8:30開始販賣，1人1卡，無發號碼牌，依現場發放為主。
5936041249,清水藥局,臺中市清水區文昌街２９號１樓,120.5766,24.26985,(04)26221425,羅氏家用新冠病毒抗原自我檢測套組,249,2022/10/25 10:13:02,實名制快篩早上8:00開始販售（7／3星期日公休）
5936050060,大原藥局,臺中市沙鹿區洛泉里四平街１４２號,120.5608,24.23651,(04)26626572,羅氏家用新冠病毒抗原自我檢測套組,93,2022/10/25 10:13:02,8:30至21:00執業時段販賣實名制快篩
5936050239,信輝藥局,臺中市沙鹿區美仁里沙田路１４１號,120.5592,24.23637,(04)26622135,羅氏家用新冠病毒抗原自我檢測套組,72,2022/10/25 10:13:02,每日8:00開始販售快篩。
5936050248,濟生一藥局,臺中市沙鹿區沙田路１４６號,120.5596,24.2365,(04)26626826,羅氏家用新冠病毒抗原自我檢測套組,174,2022/10/25 10:13:02,實名制與兒童免費試劑 營業時間開始  *醫院處方 牙科 備藥齊全 全年無休*
5936050364,沙鹿福倫藥局,臺中市沙鹿區中山路４３５號１樓,120.5612,24.24291,(04)26657718,羅氏家用新冠病毒抗原自我檢測套組,420,2022/10/25 10:13:02,實名制快篩早上8 點開賣。 賣完為止。謝謝。
5936051389,康裕藥局,臺中市沙鹿區中山路２８０號１樓,120.5603,24.23822,(04)26633758,羅氏家用新冠病毒抗原自我檢測套組,139,2022/10/25 10:13:02,營業時間8:30-21:30.隨到隨買.
5936051441,永富藥局,臺中市沙鹿區中山路２８６號,120.5602,24.23833,(04)26625339,羅氏家用新冠病毒抗原自我檢測套組,146,2022/10/25 10:13:02,*每日9:00開始販賣實名制快篩試劑
5936051478,佑安藥局,臺中市沙鹿區中山路３４６號,120.5607,24.24053,(04)26632798,羅氏家用新冠病毒抗原自我檢測套組,137,2022/10/25 10:13:02,每日早上9點販售，每週日公休.
5936060137,南昌藥局,臺中市梧棲區中央路二段４６５號,120.543,24.26099,(04)26565073,羅氏家用新冠病毒抗原自我檢測套組,166,2022/10/25 10:13:02,防疫口罩 快篩販售時間：每日上午 7:30 即到即領快篩、7:30 販售口罩
5936060164,中港藥局,臺中市梧棲區臺灣大道八段７６６號,120.5424,24.24798,(04)26565360,羅氏家用新冠病毒抗原自我檢測套組,65,2022/10/25 10:13:02,實名制快篩販售上午8:30-12:00下午2:30-9:00售完為止星期日停售
5936070124,福美藥局,臺中市后里區墩北村四村路１０３號,120.7131,24.30545,(04)25562058,羅氏家用新冠病毒抗原自我檢測套組,325,2022/10/25 10:13:02,早上7:30販售快篩，售完為止
5936071158,保仁藥局,臺中市后里區甲后路一段５８５號,120.7191,24.30932,(04)25573342,羅氏家用新冠病毒抗原自我檢測套組,68,2022/10/25 10:13:02,周一到周六早上8:00開始領取口罩；周日不販售口罩
5936081172,民翔藥局,臺中市神岡區昌平路５段４８０號,120.685,24.24623,(04)25633323,羅氏家用新冠病毒抗原自我檢測套組,285,2022/10/25 10:13:02,實名制快篩全日販賣，賣完為止，星期日休息
5936090037,皇杰藥局,臺中市潭子區潭興路２段４２９號,120.7083,24.21068,(04)25367109,羅氏家用新冠病毒抗原自我檢測套組,455,2022/10/25 10:13:02,星期日有賣口罩，星期一沒有口罩賣.
5936090126,頭張藥局,臺中市潭子區頭張路一段１０８號,120.6998,24.1945,(04)25334510,羅氏家用新冠病毒抗原自我檢測套組,324,2022/10/25 10:13:02,快篩販售 早上8點開始不分單雙號65歲以上 免費領快篩一份
5936090144,宏仁藥局,臺中市潭子區潭陽里潭子街２段８號,120.707,24.21152,(04)25367266,羅氏家用新冠病毒抗原自我檢測套組,118,2022/10/25 10:13:02,目前到貨時間不定，發放時間滾動式調整
5936090171,信源藥局,臺中市潭子區潭北里潭子街三段３９號,120.7067,24.21431,(04)25367233,羅氏家用新冠病毒抗原自我檢測套組,177,2022/10/25 10:13:02,快篩試劑上午8點販售（每日）
5936090224,海源大藥局,臺中市潭子區潭秀里中山路２段４８７號,120.705,24.216,(04)25312187,羅氏家用新冠病毒抗原自我檢測套組,124,2022/10/25 10:13:02,快篩試劑週一到週六上午8:30至晚上10:30點週日上午9:00到晚上10；30販賣。
5936091472,豐全藥局,臺中市潭子區甘蔗里雅潭路一段一六一號,120.7011,24.21597,(04)25322350,羅氏家用新冠病毒抗原自我檢測套組,84,2022/10/25 10:13:02,.星期日店休
5936091534,潭子福倫藥局,臺中市潭子區中山路１段１９之８號,120.7023,24.19076,(04)25350918,羅氏家用新冠病毒抗原自我檢測套組,213,2022/10/25 10:13:02,星期（一） ~（日），實名制快篩試劑: 09:00~22:00 販售
